Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Ingresos (miles de pesos)
2014,2,Mendoza,,32.098238150241194,,,,,,,,,,,,,,,,
2014,2,Misiones,,23.367747601299843,,,,,,,,,,,,,,,,
2014,2,Neuquén,,50.84274905844866,,,,,,,,,,,,,,,,
2014,2,Río Negro,,45.33491032014632,,,,,,,,,,,,,,,,
2014,2,Salta,,28.914594000862877,,,,,,,,,,,,,,,,
2014,2,San Juan,,27.782697817958912,,,,,,,,,,,,,,,,
2014,2,San Luis,,9.717910199871824,,,,,,,,,,,,,,,,
2014,2,Santa Cruz,,29.377007153054272,,,,,,,,,,,,,,,,
2014,2,Santa Fe,,48.39035138670138,,,,,,,,,,,,,,,,
2014,2,Santiago Del Estero,,16.695567347354444,,,,,,,,,,,,,,,,
2014,2,Tierra Del Fuego,,64.35604517159936,,,,,,,,,,,,,,,,
2014,2,Tucumán,,33.94452688568229,,,,,,,,,,,,,,,,
2014,1,Buenos Aires,,54.570072879439756,,,,,,,,,,,,,,,,
2014,1,Capital Federal,,112.25412278926913,,,,,,,,,,,,,,,,
2014,1,Catamarca,,24.251751254585553,,,,,,,,,,,,,,,,
2014,1,Chaco,,20.71853886384081,,,,,,,,,,,,,,,,
2014,1,Chubut,,41.23521807972435,,,,,,,,,,,,,,,,
2014,1,Córdoba,,52.517847544006315,,,,,,,,,,,,,,,,
2014,1,Corrientes,,22.316716713838876,,,,,,,,,,,,,,,,
2014,1,Entre Ríos,,34.367121821250166,,,,,,,,,,,,,,,,
2014,1,Formosa,,17.418451079368708,,,,,,,,,,,,,,,,
2014,1,Jujuy,,18.41535244687765,,,,,,,,,,,,,,,,
2014,1,La Pampa,,48.42532103828204,,,,,,,,,,,,,,,,
2014,1,La Rioja,,16.294104815837528,,,,,,,,,,,,,,,,
2014,1,Mendoza,,31.91312298660578,,,,,,,,,,,,,,,,
2014,1,Misiones,,23.13653864847733,,,,,,,,,,,,,,,,
2014,1,Neuquén,,49.79160519138556,,,,,,,,,,,,,,,,
2014,1,Río Negro,,44.913957131788514,,,,,,,,,,,,,,,,
2014,1,Salta,,28.699559509630678,,,,,,,,,,,,,,,,
2014,1,San Juan,,27.59549302299609,,,,,,,,,,,,,,,,
2014,1,San Luis,,9.347207842190002,,,,,,,,,,,,,,,,
2014,1,Santa Cruz,,28.939093063577776,,,,,,,,,,,,,,,,
2014,1,Santa Fe,,47.84766256547095,,,,,,,,,,,,,,,,
2014,1,Santiago Del Estero,,16.309923503967603,,,,,,,,,,,,,,,,
2014,1,Tierra Del Fuego,,63.965925574153744,,,,,,,,,,,,,,,,
2014,1,Tucumán,,33.4209747934719,,,,,,,,,,,,,,,,
2023,4,,,,836390.0,6022532.0,3908183.0,585760.0,194796.0,11547661.0,Oct-Dic 2023,,,,,,,,,
2023,3,,,,897895.0,6018832.0,3708718.0,581436.0,200027.0,11406908.0,Jul-Sept 2023,,,,,,,,,
2023,2,,,,1006509.0,5997149.0,3463988.0,581823.0,202428.0,11251897.0,Abr-Jun 2023,,,,,,,,,
2023,1,,,,1204417.0,6002582.0,3243411.0,576647.0,214838.0,11241895.0,Ene-Mar 2023,,,,,,,,,
2022,4,,,,1315373.0,6037457.0,3060575.0,572969.0,221740.0,11208114.0,Oct-Dic 2022,,,,,,,,,
2022,3,,,,1395277.0,6031970.0,2871541.0,557110.0,235230.0,11091128.0,Jul-Sept 2022,,,,,,,,,
2022,2,,,,1468333.0,5979214.0,2723285.0,556243.0,231609.0,10958684.0,Abr-Jun 2022,,,,,,,,,
2022,1,,,,1533240.0,6073426.0,2219533.0,545814.0,251996.0,10624009.0,Ene-Mar 2022,,,,,,,,,
2021,4,,,,1657615.0,5984240.0,2072236.0,523107.0,252596.0,10489794.0,Oct-Dic 2021,,,,,,,,,
2021,3,,,,1950631.0,5826257.0,1566048.0,492415.0,250190.0,10085541.0,Jul-Sept 2021,,,,,,,,,
2021,2,,,,2018587.0,5641731.0,1472246.0,476968.0,253552.0,9863084.0,Abr-Jun 2021,,,,,,,,,
2021,1,,,,2175211.0,5424782.0,1362976.0,434548.0,250455.0,9647972.0,Ene-Mar 2021,,,,,,,,,
2020,4,,,,2213949.0,5371824.0,1311199.0,421554.0,253036.0,9571562.0,Oct-Dic 2020,,,,,,,,,
2020,3,,,,2263889.0,5259351.0,1170879.0,413259.0,248821.0,9356199.0,Jul-Sept 2020,,,,,,,,,
2020,2,,,,2295533.0,5005115.0,1106725.0,376667.0,247016.0,9031056.0,Abr-Jun 2020,,,,,,,,,
2020,1,,,,2299457.0,4903674.0,1047817.0,352333.0,209145.0,8812426.0,Ene-Mar 2020,,,,,,,,,
2019,4,,,,2414575.0,4883869.0,941295.0,340144.0,213298.0,8793181.0,Oct-Dic 2019,,,,,,,,,
2019,3,,,,2909805.0,4800091.0,852221.0,338241.0,264326.0,9164684.0,Jul-Sept 2019,,,,,,,,,
2019,2,,,,2990457.0,4635575.0,760794.0,308027.0,265328.0,8960181.0,Abr-Jun 2019,,,,,,,,,
2019,1,,,,3132789.0,4435439.0,637099.0,276419.0,166389.0,8648135.0,Ene-Mar 2019,,,,,,,,,
2018,4,,,,3329027.0,4313831.0,388013.0,264299.0,178485.0,8473655.0,Oct-Dic 2018,,,,,,,,,
2018,3,,,,3521447.0,4238171.0,247366.0,246181.0,93870.0,8347035.0,Jul-Sept 2018,,,,,,,,,
2018,2,,,,3557216.0,4038141.0,226285.0,194267.0,94535.0,8110444.0,Abr-Jun 2018,,,,,,,,,
2018,1,,,,3574294.0,3981129.0,217460.0,165300.0,98870.0,8037053.0,Ene-Mar 2018,,,,,,,,,
2017,4,,,,3584311.0,3818157.0,211425.0,155775.0,100554.0,7870222.0,Oct-Dic 2017,,,,,,,,,
2017,3,,,,3622575.0,3670221.0,193964.0,106443.0,131740.0,7724943.0,Jul-Sept 2017,,,,,,,,,
2017,2,,,,3723518.0,3383434.0,180777.0,85813.0,56122.0,7429664.0,Abr-Jun 2017,,,,,,,,,
2017,1,,,,3708898.0,3276251.0,180146.0,84813.0,55746.0,7305854.0,Ene-Mar 2017,,,,,,,,,
2016,4,,,,3722794.0,3210602.0,178070.0,85119.0,55088.0,7251673.0,Oct-Dic 2016,,,,,,,,,
2016,3,,,,3776442.0,3124855.0,169898.0,81455.0,54300.0,7206950.0,Jul-Sept 2016,,,,,,,,,
2016,2,,,,3782085.0,3035272.0,167788.0,85452.0,59482.0,7130079.0,Abr-Jun 2016,,,,,,,,,
2016,1,,,,3792493.0,2806359.0,164371.0,85370.0,58763.0,6907356.0,Ene-Mar 2016,,,,,,,,,
2015,4,,,,3803024.0,2898226.0,139187.0,85726.0,58668.0,6984831.0,Oct-Dic 2015,,,,,,,,,
2015,3,,,,3788696.0,2840203.0,162663.0,84530.0,58976.0,6935068.0,Jul-Sept 2015,,,,,,,,,
2015,2,,,,3767821.0,2756294.0,150839.0,82077.0,59157.0,6816188.0,Abr-Jun 2015,,,,,,,,,
2015,1,,,,3756153.0,2668248.0,168188.0,79098.0,66045.0,6737732.0,Ene-Mar 2015,,,,,,,,,
2014,4,,,,3764038.0,2536219.0,149682.0,76984.0,71573.0,6598496.0,Oct-Dic 2014,,,,,,,,,
2014,3,,,,3714764.0,2569868.0,155494.0,85096.0,70049.0,6595271.0,Jul-Sept 2014,,,,,,,,,
2014,2,,,,3708882.0,2461670.0,149363.0,72405.0,72148.0,6464468.0,Abr-Jun 2014,,,,,,,,,
2014,1,,,,3697066.0,2407330.0,150323.0,70749.0,72930.0,6398398.0,Ene-Mar 2014,,,,,,,,,
2024,4,Buenos Aires,,,,,,,,5011620.0,,26909.0,23962.0,228393.0,239339.0,246144.0,110876.0,4042646.0,93351.0,
2024,4,Capital Federal,,,,,,,,1474367.0,,516.0,4544.0,26409.0,48083.0,33925.0,5829.0,1355061.0,0.0,
2024,4,Catamarca,,,,,,,,74587.0,,71.0,209.0,3065.0,3734.0,4423.0,1827.0,61181.0,77.0,
2024,4,Chaco,,,,,,,,147386.0,,236.0,477.0,14811.0,10361.0,6247.0,5729.0,105485.0,4040.0,
2024,4,Chubut,,,,,,,,170170.0,,111.0,1088.0,44276.0,31402.0,22843.0,20196.0,33665.0,16589.0,
2024,4,Córdoba,,,,,,,,1079302.0,,99.0,8404.0,117068.0,91169.0,51126.0,26948.0,767427.0,17061.0,
2024,4,Corrientes,,,,,,,,159472.0,,67.0,2889.0,19949.0,17984.0,8108.0,5087.0,98904.0,6484.0,
2024,4,Entre Ríos,,,,,,,,298637.0,,107.0,4408.0,37150.0,54377.0,16673.0,7236.0,164304.0,14382.0,
2024,4,Formosa,,,,,,,,62002.0,,85.0,179.0,21856.0,11563.0,4545.0,272.0,23152.0,350.0,
2024,4,Jujuy,,,,,,,,118020.0,,58.0,1343.0,15359.0,11724.0,28741.0,272.0,58543.0,1980.0,
2024,4,La Pampa,,,,,,,,121326.0,,71.0,1330.0,46716.0,17278.0,14556.0,5511.0,34254.0,1610.0,
2024,4,La Rioja,,,,,,,,87721.0,,18.0,435.0,1483.0,1786.0,24838.0,4709.0,54452.0,0.0,
2024,4,Mendoza,,,,,,,,299351.0,,104.0,2945.0,35976.0,20902.0,30051.0,7781.0,196093.0,5499.0,
2024,4,Misiones,,,,,,,,200333.0,,51.0,3248.0,32287.0,21522.0,11338.0,3850.0,119112.0,8925.0,
2024,4,Neuquén,,,,,,,,164627.0,,136.0,998.0,35431.0,13485.0,10435.0,2933.0,81033.0,20176.0,
2024,4,Río Negro,,,,,,,,168417.0,,112.0,1039.0,27223.0,16608.0,18343.0,24693.0,64813.0,15586.0,
2024,4,Salta,,,,,,,,204732.0,,114.0,1154.0,28069.0,65938.0,3735.0,66.0,98971.0,6685.0,
2024,4,San Juan,,,,,,,,103210.0,,24.0,2021.0,21157.0,12882.0,12489.0,1343.0,30645.0,22649.0,
2024,4,San Luis,,,,,,,,154685.0,,60.0,628.0,11317.0,23754.0,8952.0,75907.0,33150.0,917.0,
2024,4,Santa Cruz,,,,,,,,87031.0,,50.0,500.0,7764.0,10783.0,11558.0,3628.0,19314.0,33434.0,
2024,4,Santa Fe,,,,,,,,909501.0,,468.0,6845.0,82343.0,164019.0,59636.0,22135.0,557629.0,16426.0,
2024,4,Santiago Del Estero,,,,,,,,123230.0,,180.0,1173.0,13018.0,53980.0,24514.0,5794.0,23641.0,930.0,
2024,4,Tierra Del Fuego,,,,,,,,61599.0,,22.0,834.0,10283.0,12618.0,19536.0,6085.0,4342.0,7879.0,
2024,4,Tucumán,,,,,,,,266335.0,,39.0,1089.0,18850.0,22817.0,24476.0,1583.0,196919.0,562.0,
2023,3,Buenos Aires,,,,,,,,4968237.0,,27440.0,24820.0,242010.0,241310.0,246076.0,112159.0,3951660.0,122762.0,
2023,3,Capital Federal,,,,,,,,1467984.0,,516.0,4690.0,28089.0,50899.0,34061.0,6020.0,1343709.0,0.0,
2023,3,Catamarca,,,,,,,,74355.0,,71.0,224.0,3194.0,3893.0,4634.0,2124.0,60123.0,92.0,
2023,3,Chaco,,,,,,,,142146.0,,236.0,462.0,14076.0,12874.0,6895.0,2970.0,100544.0,4089.0,
2023,3,Chubut,,,,,,,,168068.0,,111.0,1470.0,44434.0,30908.0,24394.0,19608.0,30565.0,16578.0,
2023,3,Córdoba,,,,,,,,1069334.0,,99.0,8691.0,126420.0,96257.0,52428.0,26058.0,742447.0,16934.0,
2023,3,Corrientes,,,,,,,,159829.0,,67.0,2985.0,20810.0,20906.0,5494.0,4577.0,97014.0,7976.0,
2023,3,Entre Ríos,,,,,,,,293293.0,,107.0,4510.0,38962.0,49979.0,20312.0,22941.0,156482.0,0.0,
2023,3,Formosa,,,,,,,,61314.0,,85.0,208.0,21919.0,11697.0,5045.0,274.0,21727.0,359.0,
2023,3,Jujuy,,,,,,,,117377.0,,58.0,1436.0,15685.0,11983.0,28956.0,288.0,56943.0,2028.0,
2023,3,La Pampa,,,,,,,,119921.0,,71.0,1358.0,47914.0,18238.0,14676.0,4081.0,31970.0,1613.0,
2023,3,La Rioja,,,,,,,,87701.0,,18.0,459.0,1617.0,1989.0,24847.0,4798.0,53973.0,0.0,
2023,3,Mendoza,,,,,,,,298022.0,,104.0,2948.0,36236.0,20942.0,30636.0,8032.0,193600.0,5524.0,
2023,3,Misiones,,,,,,,,197135.0,,51.0,3302.0,32953.0,22315.0,11900.0,3862.0,113860.0,8892.0,
2023,3,Neuquén,,,,,,,,164273.0,,170.0,981.0,37758.0,13937.0,11582.0,2377.0,84209.0,13259.0,
2023,3,Río Negro,,,,,,,,163485.0,,112.0,1061.0,29201.0,15014.0,21182.0,22752.0,59206.0,14957.0,
2023,3,Salta,,,,,,,,206233.0,,115.0,1190.0,29305.0,67060.0,4059.0,78.0,97627.0,6799.0,
2023,3,San Juan,,,,,,,,103730.0,,24.0,2021.0,21090.0,12882.0,12564.0,1440.0,31081.0,22628.0,
2023,3,San Luis,,,,,,,,148916.0,,60.0,628.0,11398.0,23818.0,10926.0,74914.0,18688.0,8484.0,
2023,3,Santa Cruz,,,,,,,,47987.0,,50.0,6722.0,10612.0,10853.0,9565.0,3643.0,6542.0,0.0,
2023,3,Santa Fe,,,,,,,,900352.0,,468.0,7174.0,85897.0,168711.0,65489.0,20333.0,534474.0,17806.0,
2023,3,Santiago Del Estero,,,,,,,,121928.0,,180.0,1199.0,15100.0,54503.0,28456.0,806.0,20734.0,950.0,
2023,3,Tierra Del Fuego,,,,,,,,58731.0,,22.0,834.0,10550.0,12731.0,20384.0,5150.0,4040.0,5020.0,
2023,3,Tucumán,,,,,,,,266557.0,,39.0,1236.0,20378.0,25026.0,25523.0,1633.0,192051.0,671.0,
2023,2,Buenos Aires,,,,,,,,4885488.0,,28007.0,24674.0,246067.0,253078.0,245505.0,107502.0,3883235.0,97420.0,
2023,2,Capital Federal,,,,,,,,1457678.0,,516.0,4422.0,27827.0,54111.0,34364.0,6189.0,1330249.0,0.0,
2023,2,Catamarca,,,,,,,,72990.0,,71.0,226.0,3329.0,4076.0,4788.0,2285.0,58048.0,167.0,
2023,2,Chaco,,,,,,,,141855.0,,236.0,475.0,14630.0,14176.0,7446.0,3008.0,97897.0,3987.0,
2023,2,Chubut,,,,,,,,163961.0,,109.0,1467.0,45798.0,31021.0,24750.0,17708.0,28859.0,14249.0,
2023,2,Córdoba,,,,,,,,1067751.0,,99.0,8627.0,126496.0,99026.0,52240.0,25144.0,712647.0,43472.0,
2023,2,Corrientes,,,,,,,,158294.0,,67.0,2945.0,21781.0,22144.0,5937.0,4593.0,93048.0,7779.0,
2023,2,Entre Ríos,,,,,,,,273947.0,,107.0,4377.0,39693.0,49240.0,20231.0,22661.0,137638.0,0.0,
2023,2,Formosa,,,,,,,,60350.0,,84.0,186.0,21944.0,11825.0,5202.0,300.0,20428.0,381.0,
2023,2,Jujuy,,,,,,,,117442.0,,58.0,1440.0,16174.0,12344.0,29181.0,300.0,55867.0,2078.0,
2023,2,La Pampa,,,,,,,,118910.0,,68.0,1365.0,48635.0,18475.0,14999.0,4266.0,29134.0,1968.0,
2023,2,La Rioja,,,,,,,,86972.0,,18.0,454.0,1719.0,2236.0,24737.0,4888.0,52920.0,0.0,
2023,2,Mendoza,,,,,,,,297676.0,,103.0,2945.0,36286.0,20985.0,33217.0,12649.0,176628.0,14863.0,
2023,2,Misiones,,,,,,,,195471.0,,51.0,3247.0,34144.0,22649.0,12055.0,3862.0,110815.0,8648.0,
2023,2,Neuquén,,,,,,,,161746.0,,168.0,984.0,38006.0,13946.0,13275.0,6649.0,85749.0,2969.0,
2023,2,Río Negro,,,,,,,,163379.0,,111.0,1070.0,29535.0,15050.0,20561.0,22752.0,58834.0,15466.0,
2023,2,Salta,,,,,,,,205328.0,,114.0,1042.0,29687.0,67966.0,4523.0,94.0,95063.0,6839.0,
2023,2,San Juan,,,,,,,,97449.0,,24.0,2020.0,21766.0,12810.0,13276.0,10042.0,21369.0,16142.0,
2023,2,San Luis,,,,,,,,140748.0,,60.0,624.0,11543.0,23932.0,12756.0,74914.0,15090.0,1829.0,
2023,2,Santa Cruz,,,,,,,,48602.0,,49.0,6720.0,10609.0,11253.0,9733.0,3667.0,6315.0,256.0,
2023,2,Santa Fe,,,,,,,,895814.0,,468.0,7021.0,89275.0,172672.0,71957.0,24123.0,499408.0,30890.0,
2023,2,Santiago Del Estero,,,,,,,,117809.0,,178.0,1152.0,16847.0,55281.0,26520.0,766.0,16066.0,999.0,
2023,2,Tierra Del Fuego,,,,,,,,58635.0,,22.0,831.0,10556.0,12748.0,20962.0,4707.0,3901.0,4908.0,
2023,2,Tucumán,,,,,,,,263602.0,,39.0,1091.0,21163.0,27206.0,25910.0,1661.0,185887.0,645.0,
2023,1,Buenos Aires,,,,,,,,4820928.0,,28615.0,25137.0,249864.0,264388.0,241923.0,104495.0,3810940.0,95566.0,
2023,1,Capital Federal,,,,,,,,1548729.0,,516.0,4500.0,28668.0,60061.0,34974.0,7859.0,1305284.0,106867.0,
2023,1,Catamarca,,,,,,,,71492.0,,71.0,221.0,2192.0,4352.0,3794.0,2607.0,55944.0,2311.0,
2023,1,Chaco,,,,,,,,142442.0,,236.0,544.0,15113.0,15190.0,7729.0,3020.0,96663.0,3947.0,
2023,1,Chubut,,,,,,,,170053.0,,109.0,1598.0,45794.0,30947.0,25072.0,17700.0,28259.0,20574.0,
2023,1,Córdoba,,,,,,,,1049972.0,,99.0,8844.0,131774.0,103063.0,57176.0,24960.0,690566.0,33490.0,
2023,1,Corrientes,,,,,,,,157020.0,,67.0,3074.0,22517.0,23420.0,6349.0,4601.0,88008.0,8984.0,
2023,1,Entre Ríos,,,,,,,,274878.0,,107.0,4525.0,41215.0,51664.0,20667.0,22680.0,134020.0,0.0,
2023,1,Formosa,,,,,,,,60985.0,,84.0,192.0,22016.0,11922.0,6229.0,273.0,19567.0,702.0,
2023,1,Jujuy,,,,,,,,117981.0,,58.0,1598.0,16842.0,12856.0,29386.0,306.0,54859.0,2076.0,
2023,1,La Pampa,,,,,,,,116504.0,,68.0,1399.0,50313.0,11510.0,10525.0,4423.0,21308.0,16958.0,
2023,1,La Rioja,,,,,,,,86405.0,,18.0,502.0,1892.0,2470.0,24551.0,4949.0,52023.0,0.0,
2023,1,Mendoza,,,,,,,,293019.0,,103.0,2945.0,32767.0,20813.0,30657.0,15046.0,169502.0,21186.0,
2023,1,Misiones,,,,,,,,190685.0,,51.0,3448.0,34762.0,21817.0,11881.0,3881.0,106601.0,8244.0,
2023,1,Neuquén,,,,,,,,160412.0,,168.0,986.0,38414.0,13933.0,13192.0,6195.0,85257.0,2267.0,
2023,1,Río Negro,,,,,,,,164331.0,,111.0,1076.0,29515.0,15171.0,18697.0,12079.0,57910.0,29772.0,
2023,1,Salta,,,,,,,,205426.0,,114.0,1096.0,30564.0,69436.0,4822.0,104.0,92512.0,6778.0,
2023,1,San Juan,,,,,,,,101767.0,,24.0,2020.0,30051.0,11221.0,14799.0,10268.0,21544.0,11840.0,
2023,1,San Luis,,,,,,,,135463.0,,60.0,624.0,11680.0,24133.0,13659.0,75904.0,6050.0,3353.0,
2023,1,Santa Cruz,,,,,,,,50361.0,,51.0,6810.0,11528.0,11380.0,9861.0,3697.0,5990.0,1044.0,
2023,1,Santa Fe,,,,,,,,886274.0,,468.0,7655.0,98198.0,180708.0,75061.0,26306.0,479777.0,18101.0,
2023,1,Santiago Del Estero,,,,,,,,118555.0,,178.0,1186.0,21551.0,57189.0,21277.0,734.0,15447.0,993.0,
2023,1,Tierra Del Fuego,,,,,,,,57113.0,,22.0,831.0,10944.0,13048.0,21348.0,3959.0,2386.0,4575.0,
2023,1,Tucumán,,,,,,,,261100.0,,39.0,1237.0,23379.0,29629.0,25565.0,1723.0,164402.0,15126.0,
2022,4,Buenos Aires,,,,,,,,4794665.0,,28934.0,23347.0,259866.0,281550.0,244555.0,98670.0,3760109.0,97634.0,
2022,4,Capital Federal,,,,,,,,1551926.0,,516.0,5096.0,31320.0,64653.0,36336.0,8116.0,1299117.0,106772.0,
2022,4,Catamarca,,,,,,,,70909.0,,71.0,315.0,2716.0,5028.0,4638.0,3122.0,52739.0,2280.0,
2022,4,Chaco,,,,,,,,143663.0,,461.0,771.0,16067.0,17846.0,6704.0,3039.0,94866.0,3909.0,
2022,4,Chubut,,,,,,,,168759.0,,109.0,1614.0,46457.0,31007.0,34728.0,15770.0,19048.0,20026.0,
2022,4,Córdoba,,,,,,,,1049660.0,,99.0,9929.0,143686.0,108195.0,63120.0,20691.0,686330.0,17610.0,
2022,4,Corrientes,,,,,,,,155453.0,,67.0,3282.0,22647.0,24858.0,7025.0,3770.0,85806.0,7998.0,
2022,4,Entre Ríos,,,,,,,,270974.0,,107.0,4722.0,45629.0,46700.0,20927.0,22483.0,130406.0,0.0,
2022,4,Formosa,,,,,,,,61840.0,,84.0,245.0,22458.0,12391.0,6724.0,310.0,18930.0,698.0,
2022,4,Jujuy,,,,,,,,118218.0,,58.0,1763.0,18652.0,14070.0,36430.0,335.0,46910.0,0.0,
2022,4,La Pampa,,,,,,,,114164.0,,68.0,1687.0,52618.0,10334.0,9167.0,4479.0,19783.0,16028.0,
2022,4,La Rioja,,,,,,,,86262.0,,18.0,595.0,2531.0,3010.0,24435.0,5029.0,50644.0,0.0,
2022,4,Mendoza,,,,,,,,292104.0,,103.0,2954.0,35541.0,20355.0,35935.0,14909.0,161163.0,21144.0,
2022,4,Misiones,,,,,,,,186269.0,,51.0,3510.0,35622.0,21373.0,12196.0,3182.0,101745.0,8590.0,
2022,4,Neuquén,,,,,,,,160180.0,,168.0,994.0,38814.0,13960.0,13008.0,5739.0,85247.0,2250.0,
2022,4,Río Negro,,,,,,,,162092.0,,111.0,1081.0,32053.0,13931.0,20442.0,7335.0,57495.0,29644.0,
2022,4,Salta,,,,,,,,205860.0,,114.0,1197.0,31530.0,71105.0,5036.0,117.0,90014.0,6747.0,
2022,4,San Juan,,,,,,,,103826.0,,24.0,2027.0,30069.0,11247.0,20440.0,8188.0,19991.0,11840.0,
2022,4,San Luis,,,,,,,,135220.0,,60.0,624.0,11785.0,24684.0,13981.0,78506.0,2227.0,3353.0,
2022,4,Santa Cruz,,,,,,,,50203.0,,51.0,6810.0,11616.0,11509.0,10374.0,3236.0,5559.0,1048.0,
2022,4,Santa Fe,,,,,,,,887691.0,,468.0,9374.0,115767.0,194420.0,73345.0,22899.0,453078.0,18340.0,
2022,4,Santiago Del Estero,,,,,,,,119494.0,,178.0,1267.0,26183.0,58136.0,17735.0,661.0,14345.0,989.0,
2022,4,Tierra Del Fuego,,,,,,,,55260.0,,22.0,902.0,11649.0,13634.0,21365.0,3612.0,1812.0,2264.0,
2022,4,Tucumán,,,,,,,,263422.0,,39.0,1562.0,29996.0,35425.0,26369.0,1375.0,153538.0,15118.0,
2022,3,Buenos Aires,,,,,,,,4721668.0,,29985.0,27709.0,290315.0,297915.0,267044.0,124190.0,3618689.0,65821.0,
2022,3,Capital Federal,,,,,,,,1547679.0,,517.0,5742.0,34371.0,67829.0,51946.0,28692.0,1253105.0,105477.0,
2022,3,Catamarca,,,,,,,,70293.0,,71.0,384.0,3107.0,5389.0,5099.0,3737.0,50298.0,2208.0,
2022,3,Chaco,,,,,,,,144146.0,,461.0,987.0,16782.0,18938.0,8049.0,15828.0,79390.0,3711.0,
2022,3,Chubut,,,,,,,,165778.0,,109.0,1444.0,45707.0,30940.0,34682.0,15309.0,17563.0,20024.0,
2022,3,Córdoba,,,,,,,,1038668.0,,99.0,11312.0,153324.0,111615.0,70989.0,27112.0,650344.0,13873.0,
2022,3,Corrientes,,,,,,,,144846.0,,67.0,3865.0,23427.0,23948.0,7776.0,21706.0,56950.0,7107.0,
2022,3,Entre Ríos,,,,,,,,268959.0,,107.0,5549.0,47210.0,46855.0,18263.0,32021.0,102195.0,16759.0,
2022,3,Formosa,,,,,,,,68538.0,,97.0,307.0,23538.0,19545.0,6194.0,564.0,17704.0,589.0,
2022,3,Jujuy,,,,,,,,118823.0,,58.0,1879.0,19135.0,15254.0,36083.0,519.0,45895.0,0.0,
2022,3,La Pampa,,,,,,,,116092.0,,68.0,1887.0,61540.0,9653.0,11592.0,5609.0,22731.0,3012.0,
2022,3,La Rioja,,,,,,,,86864.0,,18.0,689.0,2842.0,3375.0,24219.0,5331.0,50390.0,0.0,
2022,3,Mendoza,,,,,,,,289523.0,,103.0,2953.0,44232.0,21977.0,48201.0,17243.0,150043.0,4771.0,
2022,3,Misiones,,,,,,,,182157.0,,51.0,3749.0,36628.0,20758.0,12676.0,19615.0,80330.0,8350.0,
2022,3,Neuquén,,,,,,,,163161.0,,134.0,991.0,38485.0,14080.0,9200.0,6700.0,78713.0,14858.0,
2022,3,Río Negro,,,,,,,,160558.0,,111.0,1221.0,32936.0,17860.0,27934.0,13629.0,42596.0,24271.0,
2022,3,Salta,,,,,,,,204541.0,,114.0,1490.0,32923.0,71199.0,5662.0,1001.0,85661.0,6491.0,
2022,3,San Juan,,,,,,,,103399.0,,24.0,2027.0,30324.0,11247.0,22157.0,6780.0,19221.0,11619.0,
2022,3,San Luis,,,,,,,,122070.0,,60.0,307.0,6563.0,20813.0,12061.0,67438.0,13.0,14815.0,
2022,3,Santa Cruz,,,,,,,,49510.0,,52.0,6841.0,12342.0,11313.0,11378.0,2333.0,4604.0,647.0,
2022,3,Santa Fe,,,,,,,,887810.0,,468.0,11132.0,132709.0,198588.0,70897.0,57455.0,396352.0,20209.0,
2022,3,Santiago Del Estero,,,,,,,,119032.0,,178.0,1384.0,28357.0,58982.0,16087.0,910.0,12342.0,792.0,
2022,3,Tierra Del Fuego,,,,,,,,53896.0,,22.0,831.0,12002.0,14815.0,20102.0,1752.0,1021.0,3351.0,
2022,3,Tucumán,,,,,,,,263117.0,,39.0,2047.0,32571.0,39018.0,25214.0,4348.0,159600.0,280.0,
2022,2,Buenos Aires,,,,,,,,4667183.0,,30639.0,28323.0,295238.0,307554.0,273954.0,129869.0,3535757.0,65849.0,
2022,2,Capital Federal,,,,,,,,1536771.0,,517.0,5980.0,36036.0,72434.0,55372.0,31571.0,1229254.0,105607.0,
2022,2,Catamarca,,,,,,,,67008.0,,71.0,413.0,3678.0,6155.0,7165.0,3393.0,43926.0,2207.0,
2022,2,Chaco,,,,,,,,143564.0,,461.0,1047.0,17603.0,20109.0,8391.0,15974.0,76271.0,3708.0,
2022,2,Chubut,,,,,,,,162805.0,,109.0,1444.0,45804.0,31217.0,34290.0,14526.0,15394.0,20021.0,
2022,2,Córdoba,,,,,,,,1026435.0,,99.0,11971.0,160486.0,120485.0,71923.0,28645.0,619400.0,13426.0,
2022,2,Corrientes,,,,,,,,144997.0,,67.0,3937.0,24253.0,24842.0,8001.0,21719.0,55071.0,7107.0,
2022,2,Entre Ríos,,,,,,,,269352.0,,107.0,5656.0,48637.0,48557.0,18512.0,32355.0,98769.0,16759.0,
2022,2,Formosa,,,,,,,,67881.0,,97.0,407.0,23834.0,19706.0,6330.0,591.0,16326.0,590.0,
2022,2,Jujuy,,,,,,,,115314.0,,58.0,1829.0,19458.0,15790.0,37786.0,549.0,37391.0,2453.0,
2022,2,La Pampa,,,,,,,,111527.0,,68.0,1887.0,62546.0,9842.0,11800.0,5247.0,17125.0,3012.0,
2022,2,La Rioja,,,,,,,,86030.0,,18.0,728.0,3179.0,3890.0,23814.0,5481.0,48920.0,0.0,
